Fold	SubFold	SentID	Order	Word	Segmentation	POS
3	B	190	15	العصا	ال+عصا	DET+NOUN
3	B	190	16	في	في	PREP
3	B	190	17	الابدائي	ال+ابدائي	DET+NOUN
3	B	190	18	باش	باش	PART
3	B	190	19	حفضوه	حفض+و+ه	V+PRON+PRON
3	B	190	20	😂	😂	EMOT
3	B	190	21	😂	😂	EMOT
3	B	190	22	يلعن	يلعن	V
3	B	190	23	تبريركم	تبرير+كم	NOUN+PRON
3	B	190	24	للسب	ل+ال+سب	PREP+DET+NOUN
3	B	190	25	والح	و+الح	CONJ+NOUN
3	B	190	26	…	…	PUNC
3	B	190	27	EOS	EOS	EOS
2	B	191	1	#SouhailaBenLachhab	#SouhailaBenLachhab	HASH
2	B	191	2	فانز	فانز	NOUN
2	B	191	3	ساهو	ساهو	NOUN
2	B	191	4	شبيكم	ش+بي+كم	PART+PREP+PRON
2	B	191	5	راني	را+ني	PART+PRON
2	B	191	6	زعفانه	زعفان+ه	ADJ+NSUFF
2	B	191	7	منكم	من+كم	PREP+PRON
2	B	191	8	ديروا	دير+وا	V+PRON
2	B	191	9	انشروا	انشر+وا	V+PRON
2	B	191	10	حساب	حساب	NOUN
2	B	191	11	ساهو	ساهو	NOUN
2	B	191	12	🐦	🐦	EMOT
2	B	191	13	➡	➡	EMOT
2	B	191	14	@SuhilaBnLachhab	@SuhilaBnLachhab	MENTION
2	B	191	15	EOS	EOS	EOS
3	B	192	1	فانز	فانز	NOUN
3	B	192	2	سهيلة	سهيل+ة	NOUN+NSUFF
3	B	192	3	على	على	PREP
3	B	192	4	وجه	وجه	NOUN
3	B	192	5	ربي	رب+ي	NOUN+PRON
3	B	192	6	علاه	علاه	PART
3	B	192	7	راكم	را+كم	PART+PRON
3	B	192	8	تسويفيو	تسويفي+و	V+PRON
3	B	192	9	فيا	في+ا	PREP+PRON
3	B	192	10	اخطاو	اخطا+و	NOUN+PRON
3	B	192	11	جدي	جد+ي	NOUN+PRON
3	B	192	12	راني	را+ني	PART+PRON
3	B	192	13	من	من	PREP
3	B	192	14	فانز	فانز	NOUN
3	B	192	15	انيس	انيس	NOUN
3	B	192	16	تحوسو	تحوس+و	V+PRON
3	B	192	17	على	على	PREP
3	B	192	18	اخبارو	اخبار+و	NOUN+PRON
4	B	192	19	ماهمش	ما+هم+ش	PART+PRON+NEG_PART
3	B	192	20	عندي	عند+ي	NOUN+PRON
4	B	192	21	مانيش	ما+ني+ش	PART+PRON+NEG_PART
3	B	192	22	مرتو	مرت+و	NOUN+PRON
3	B	192	23	روحو	روح+و	V+PRON
3	B	192	24	خير	خير	NOUN
3	B	192	25	😠	😠	EMOT
3	B	192	26	😡	😡	EMOT
3	B	192	27	…	…	PUNC
3	B	192	28	EOS	EOS	EOS
3	B	193	1	#SouhilaBenLachhab	#SouhilaBenLachhab	HASH
3	B	193	2	#IhabAmir	#IhabAmir	HASH
3	B	193	3	فانز	فانز	NOUN
3	B	193	4	سهيلة	سهيل+ة	NOUN+NSUFF
3	B	193	5	لازم	لازم	NOUN
3	B	193	6	نوقفو	نوقف+و	V+PRON
3	B	193	7	معاها	معا+ها	NOUN+PRON
3	B	193	8	لانها	لان+ها	PART+PRON
3	B	193	9	راها	را+ها	PART+PRON
3	B	193	10	تدفع	تدفع	V
3	B	193	11	ثمن	ثمن	NOUN
3	B	193	12	تشجعيها	تشجع+ي+ها	V+PRON+PRON
3	B	193	13	لإيهاب	ل+إيهاب	PREP+NOUN
3	B	193	14	ووحدتنا	و+وحدت+نا	CONJ+NOUN+PRON
3	B	193	15	مع	مع	CONJ
3	B	193	16	المغرب	ال+مغرب	DET+NOUN
3	B	193	17	من	من	PREP
3	B	193	18	طرف	طرف	NOUN
3	B	193	19	فانز	فانز	NOUN
3	B	193	20	…	…	PUNC
3	B	193	21	EOS	EOS	EOS
5	A	194	1	#فقط_في_المغرب	#فقط_في_المغرب	HASH
5	A	194	2	جوج	جوج	NOUN
5	A	194	3	ديال	ديال	PREP
5	A	194	4	الواجِهات	ال+واجه+ات	DET+NOUN+NSUFF
5	A	194	5	بحرية	بحري+ة	ADJ+NSUFF
5	A	194	6	والحوت	و+ال+حوت	CONJ+DET+NOUN
5	A	194	7	غالي	غالي	ADJ
5	A	194	8	EOS	EOS	EOS
1	A	195	1	فينما	فينما	PART
1	A	195	2	نديرو	ندير+و	V+PRON
1	A	195	3	شي	شي	NOUN
1	A	195	4	عمل	عمل	NOUN
1	A	195	5	او	او	CONJ
1	A	195	6	حملة	حمل+ة	NOUN+NSUFF
1	A	195	7	لحنان	ل+حنان	PREP+NOUN
1	A	195	8	وتتم	و+تتم	CONJ+V
1	A	195	9	بنجاح	ب+نجاح	PREP+NOUN
1	A	195	10	قراو	قرا+و	V+PRON
1	A	195	11	قل	قل	V
1	A	195	12	هو	هو	PRON
1	A	195	13	الله	الله	NOUN
1	A	195	14	احد	احد	NOUN
1	A	195	15	حيث	حيث	ADV
1	A	195	16	دايرين	داير+ين	ADJ+NSUFF
1	A	195	17	بنا	ب+نا	PREP+PRON
1	A	195	18	الحساد	ال+حساد	DET+NOUN
1	A	195	19	واللهم	و+اللهم	CONJ+NOUN
4	A	195	20	لا	لا	PART
1	A	195	21	حسد	حسد	NOUN
1	A	195	22	✋	✋	EMOT
1	A	195	23	✋	✋	EMOT
1	A	195	24	✋	✋	EMOT
1	A	195	25	#HananeEIKhader	#HananeEIKhader	HASH
1	A	195	26	…	…	PUNC
1	A	195	27	EOS	EOS	EOS
3	B	196	1	قالك	قال+ك	V+PRON
3	B	196	2	توحيد	توحيد	NOUN
3	B	196	3	شعبين	شعب+ين	NOUN+NSUFF
3	B	196	4	على	على	PREP
3	B	196	5	آساس	آساس	NOUN
3	B	196	6	شعب	شعب	NOUN
3	B	196	7	كامل	كامل	ADJ
3	B	196	8	كيتفرج	ك+يتفرج	PROG_PART+V
3	B	196	9	ف	ف	PREP
3	B	196	10	بوزبال	بوزبال	NOUN
3	B	196	11	ديال	ديال	PREP
3	B	196	12	ستارك	ستارك	NOUN
3	B	196	13	هادو	هادو	PRON
3	B	196	14	لي	لي	PART
3	B	196	15	هنا	هنا	ADV
3	B	196	16	مكمثلو	م+ك+مثل+و	PART+PROG_PART+V+PRON
3	B	196	17	حتى	حتى	PART
3	B	196	18	0.01	0.01	NUM
3	B	196	19	باز	باز	NOUN
3	B	196	20	تم	تم	PART
3	B	196	21	لا	لا	PART
3	B	196	22	حياة	حيا+ة	NOUN+NSUFF
3	B	196	23	لمن	ل+من	PREP+PART
3	B	196	24	تنادي	تنادي	V
3	B	196	25	😂	😂	EMOT
3	B	196	26	😂	😂	EMOT
3	B	196	27	#S	#S	HASH
3	B	196	28	…	…	PUNC
3	B	196	29	EOS	EOS	EOS
4	A	197	1	قالك	قال+ك	V+PRON
4	A	197	2	علاش	علاش	PART
4	A	197	3	حنان	حنان	NOUN
4	A	197	4	تضحكعلاش	تضحك+علاش	V+PART
4	A	197	5	تشطح	تشطح	V
4	A	197	6	بنات	بن+ات	NOUN+NSUFF
4	A	197	7	لي	لي	PART
4	A	197	8	تما	تما	ADV
4	A	197	9	عادي	عادي	ADJ
4	A	197	10	حلال	حلال	NOUN
4	A	197	11	علبهم	علب+هم	PREP+PRON
4	A	197	12	هي	هي	PRON
4	A	197	13	مونيكانحكمو	مونيكا+نحكم+و	NOUN+V+PRON
4	A	197	14	فيها	في+ها	PREP+PRON
4	A	197	15	واش	واش	PART
4	A	197	16	مشات	مش+ات	V+PRON
4	A	197	17	دير	دير	V
4	A	197	18	العمره	ال+عمر+ه	DET+NOUN+NSUFF
4	A	197	19	؟	؟	PUNC
1	A	197	20	مقولتوش	م+قول+تو+ش	PART+V+PRON+NEG_PART
4	A	197	21	علاش	علاش	PART
4	A	197	22	دخلت	دخل+ت	V+PRON
4	A	197	23	طوا	طوا	V
4	A	197	24	…	…	PUNC
4	A	197	25	EOS	EOS	EOS
3	B	198	1	@wWTTvEP2fV6y8nL	@wWTTvEP2fV6y8nL	MENTION
3	B	198	2	@MamaSara18	@MamaSara18	MENTION
3	B	198	3	@Irramodz	@Irramodz	MENTION
3	B	198	4	قلتلها	قل+ت+ل+ها	V+PRON+PREP+PRON
3	B	198	5	لمادا	ل+مادا	PREP+PART
3	B	198	6	تغارين	تغار+ين	V+PRON
3	B	198	7	من	من	PREP
3	B	198	8	ابنتي	ابن+ت+ي	NOUN+NSUFF+PRON
3	B	198	9	سوسو	سوسو	NOUN
3	B	198	10	لانها	لان+ها	PART+PRON
3	B	198	11	تعرف	تعرف	V
3	B	198	12	تطبخ	تطبخ	V
3	B	198	13	الفلو	ال+فلو	DET+NOUN
3	B	198	14	)	)	PUNC
3	B	198	15	نوع	نوع	NOUN
3	B	198	16	من	من	PREP
3	B	198	17	الحلوي	ال+حلوي	DET+NOUN
3	B	198	18	)	)	PUNC
3	B	198	19	تاع	تاع	PREP
3	B	198	20	الشكولا	ال+شكولا	DET+NOUN
3	B	198	21	…	…	PUNC
3	B	198	22	EOS	EOS	EOS
4	A	199	1	@rachoudracha1	@rachoudracha1	MENTION
4	A	199	2	قلنالك	قل+نا+ل+ك	V+PRON+PREP+PRON
4	A	199	3	يرمضنو	يرمضن+و	V+PRON
4	A	199	4	تاع	تاع	PREP
4	A	199	5	الصح	ال+صح	DET+NOUN
4	A	199	6	انا	انا	PRON
4	A	199	7	اصلا	اصل+ا	NOUN+CASE
4	A	199	8	قابلة	قابل+ة	NOUN+NSUFF
4	A	199	9	نصوم	نصوم	V
4	A	199	10	الليل	ال+ليل	DET+NOUN
4	A	199	11	مع	مع	CONJ
4	A	199	12	النهار	ال+نهار	DET+NOUN
4	A	199	13	المهم	ال+مهم	DET+NOUN
4	A	199	14	نشوفهم	نشوف+هم	V+PRON
4	A	199	15	مع	مع	CONJ
4	A	199	16	بعض	بعض	NOUN
4	A	199	17	و	و	CONJ
4	A	199	18	نشفى	نشفى	V
4	A	199	19	فالبيسروالي	ف+ال+بيسروالي	PREP+DET+NOUN
4	A	199	20	قيييييييو	قيييييييو	EMOT
4	A	199	21	و	و	CONJ
4	A	199	22	…	…	PUNC
4	A	199	23	EOS	EOS	EOS
2	B	200	1	قولونا	قول+و+نا	V+PRON+PRON
2	B	200	2	برك	برك	NOUN
2	B	200	3	باش	باش	PART
2	B	200	4	نفهمو	نفهم+و	V+PRON
2	B	200	5	!	!	PUNC
2	B	200	6	هل	هل	PART
2	B	200	7	تشجعون	تشجع+ون	V+PRON
2	B	200	8	سهيلة	سهيل+ة	NOUN+NSUFF
2	B	200	9	من	من	PREP
2	B	200	10	اجل	اجل	NOUN
2	B	200	11	#سهيله_ايهاب_في_موازين	#سهيله_ايهاب_في_موازين	HASH
2	B	200	12	#StaracArabia	#StaracArabia	HASH
2	B	200	13	#SouhailaBenLachhab	#SouhailaBenLachhab	HASH
2	B	200	14	#ihabamir	#ihabamir	HASH
2	B	200	15	EOS	EOS	EOS
5	A	201	1	@lili_aniso	@lili_aniso	MENTION
5	A	201	2	قولي	قول+ي	V+PRON
5	A	201	3	واش	واش	PART
5	A	201	4	صرا	صرا	V
2	A	201	5	متقلقيناش	م+تقلق+ي+نا+ش	PART+V+PRON+PRON+NEG_PART
5	A	201	6	هدري	هدر+ي	V+PRON
5	A	201	7	شا	شا	PART
5	A	201	8	كاين	كاين	ADJ
5	A	201	9	مستحيل	مستحيل	ADJ
5	A	201	10	هد	هد	PART
5	A	201	11	شي	شي	NOUN
5	A	201	12	لراكي	ل+راك+ي	PART+PART+PRON
5	A	201	13	تقوليه	تقول+ي+ه	V+PRON+PRON
5	A	201	14	مشي	مشي	PART
5	A	201	15	معقول	معقول	ADJ
5	A	201	16	EOS	EOS	EOS
3	A	202	1	قي	قي	PREP
3	A	202	2	2006	2006	NUM
3	A	202	3	كانت	كان+ت	V+PRON
3	A	202	4	غادا	غادا	V
3	A	202	5	قدامي	قدام+ي	NOUN+PRON
3	A	202	6	واحد	واحد	NOUN
3	A	202	7	المراة	ال+مرا+ة	DET+NOUN+NSUFF
3	A	202	8	مسنة	مسن+ة	ADJ+NSUFF
3	A	202	9	تعكلت	تعكل+ت	V+PRON
3	A	202	10	و	و	CONJ
3	A	202	11	طاحت	طاح+ت	V+PRON
3	A	202	12	وانا	و+انا	CONJ+PRON
3	A	202	13	كنوض	ك+نوض	PROG_PART+V
3	A	202	14	فيها	في+ها	PREP+PRON
3	A	202	15	گلت	گل+ت	V+PRON
3	A	202	16	ليها	لي+ها	PREP+PRON
4	A	202	17	لاباس	لا+باس	PART+NOUN
3	A	202	18	أ	أ	PART
3	A	202	19	ميمتي	ميم+ت+ي	NOUN+PRON+NSUFF
3	A	202	20	تكبري	تكبر+ي	V+PRON
3	A	202	21	و	و	CONJ
3	A	202	22	تنساي	تنسا+ي	V+PRON
3	A	202	23	وهي	و+هي	CONJ+PRON
3	A	202	24	تفرگع	تفرگع	V
3	A	202	25	بالضحك	ب+ال+ضحك	PREP+DET+NOUN
3	A	202	26	و	و	CONJ
3	A	202	27	د	د	NOUN
3	A	202	28	…	…	PUNC
3	A	202	29	EOS	EOS	EOS
3	A	203	1	@Dana212Dana	@Dana212Dana	MENTION
3	A	203	2	@KamiliaOuazzani	@KamiliaOuazzani	MENTION
3	A	203	3	@Kabour84	@Kabour84	MENTION
3	A	203	4	@dhs_r8	@dhs_r8	MENTION
3	A	203	5	@LIbnouadda	@LIbnouadda	MENTION
3	A	203	6	@RedaGsgag	@RedaGsgag	MENTION
3	A	203	7	كاميليا	كاميليا	NOUN
3	A	203	8	راه	را+ه	PART+PRON
3	A	203	9	طايحة	طايح+ة	ADJ+NSUFF
3	A	203	10	مع	مع	CONJ
3	A	203	11	خلايجة	خلايجة	NOUN
3	A	203	12	و	و	CONJ
3	A	203	13	دايرا	داير+ا	V+PRON
3	A	203	14	فيها	في+ها	PREP+PRON
3	A	203	15	مغربية	مغربي+ة	NOUN+NSUFF
3	A	203	16	ديال	ديال	PREP
3	A	203	17	…	…	PUNC
3	A	203	18	EOS	EOS	EOS
4	B	204	1	كان	كان	V
4	B	204	2	عندهم	عند+هم	NOUN+PRON
4	B	204	3	الفهد	ال+فهد	DET+NOUN
4	B	204	4	بحال	ب+حال	PREP+NOUN
4	B	204	5	السراق	ال+سراق	DET+NOUN
4	B	204	6	زيت	زيت	NOUN
4	B	204	7	ديالنا	ديال+نا	PREP+PRON
4	B	204	8	دابا	دابا	ADV
4	B	204	9	هههههه	هههههه	EMOT
4	B	204	10	EOS	EOS	EOS
2	B	205	1	كانتفارضو	كا+نتفارض+و	PROG_PART+V+PRON
2	B	205	2	فالميكا	ف+ال+ميكا	PREP+DET+NOUN
2	B	205	3	ديال	ديال	PREP
2	B	205	4	الكارو	ال+كارو	DET+NOUN
2	B	205	5	لطبلة	ل+طبل+ة	PREP+NOUN+NSUFF
2	B	205	6	وكولا	و+كولا	CONJ+NOUN
2	B	205	7	نهار	نهار	NOUN
2	B	205	8	كايديها	كا+يدي+ها	PROG_PART+V+PRON
2	B	205	9	معاع	معا+ع	NOUN+PRON
2	B	205	10	واحد	واحد	NOUN
2	B	205	11	لدار	ل+دار	PREP+NOUN
2	B	205	12	#كلاسيكيات_الابتدائي	#كلاسيكيات_الابتدائي	HASH
2	B	205	13	EOS	EOS	EOS
4	B	206	1	كاين	كاين	ADJ
4	B	206	2	شي	شي	NOUN
4	B	206	3	مصرين	مصر+ين	NOUN+NSUFF
4	B	206	4	عادي	عادي	NOUN
4	B	206	5	اسبو	اسب+و	V+PRON
4	B	206	6	الدول	ال+دول	DET+NOUN
4	B	206	7	فاش	فاش	PART
4	B	206	8	كايجي	كا+يجي	PROG_PART+V
4	B	206	9	شي	شي	NOUN
4	B	206	10	حد	حد	NOUN
4	B	206	11	ارد	ارد	V
4	B	206	12	ليهم	لي+هم	PREP+PRON
4	B	206	13	صرف	صرف	NOUN
4	B	206	14	كيقلبو	ك+يقلب+و	PROG_PART+V+PRON
4	B	206	15	دنيا	دنيا	NOUN
4	B	206	16	كيفما	كيفما	PART
4	B	206	17	متبغيو	م+تبغي+و	PART+V+PRON
4	B	206	18	ليسبكم	ل+يسب+كم	PART+V+PRON
4	B	206	19	حتى	حتى	PART
4	B	206	20	حنا	حنا	PRON
4	B	206	21	فينا	في+نا	PREP+PRON
4	B	206	22	نفس	نفس	NOUN
4	B	206	23	على	على	PREP
4	B	206	24	بلدنا	بلد+نا	NOUN+PRON
4	B	206	25	#Stara	#Stara	HASH
4	B	206	26	…	…	PUNC
4	B	206	27	EOS	EOS	EOS
4	A	207	1	@Meriem_hamidi	@Meriem_hamidi	MENTION
4	A	207	2	كاينة	كاين+ة	ADJ+NSUFF
4	A	207	3	المغاربية	ال+مغاربي+ة	DET+NOUN+NSUFF
4	A	207	4	اللي	اللي	PART
4	A	207	5	راني	را+ني	PART+PRON
4	A	207	6	نشوف	نشوف	V
4	A	207	7	فيها	في+ها	PREP+PRON
4	A	207	8	شوية	شوي+ة	NOUN+NSUFF
4	A	207	9	.	.	PUNC
4	A	207	10	.	.	PUNC
4	A	207	11	وبدات	و+بدا+ت	CONJ+V+NSUFF
4	A	207	12	تخرف	تخرف	V
4	A	207	13	احيانا	احيان+ا	NOUN+CASE
4	A	207	14	EOS	EOS	EOS
4	B	208	1	@chorita12	@chorita12	MENTION
4	B	208	2	@elkaberah	@elkaberah	MENTION
4	B	208	3	@HasamiBouchra	@HasamiBouchra	MENTION
4	B	208	4	كاينة	كاين+ة	ADJ+NSUFF
4	B	208	5	لي	لي	PART
4	B	208	6	يعري	يعري	V
4	B	208	7	الناس	ال+ناس	DET+NOUN
4	B	208	8	يجيب	يجيب	V
4	B	208	9	ربي	رب+ي	NOUN+PRON
4	B	208	10	لي	لي	PART
4	B	208	11	يفضحو	يفضح+و	V+PRON
4	B	208	12	😉	😉	EMOT
4	B	208	13	EOS	EOS	EOS
3	A	209	1	@shahad_alkuwait	@shahad_alkuwait	MENTION
3	A	209	2	كاينة	كاين+ة	V+PRON
3	A	209	3	ونص	و+نص	CONJ+NOUN
3	A	209	4	و	و	CONJ
3	A	209	5	اذا	اذا	PART
4	A	209	6	ماكيناش	ما+كينا+ش	PART+V+NEG_PART
3	A	209	7	نخليها	نخل+ي+ها	V+PRON+PRON
3	A	209	8	تكنكش	تكنكش	V
3	A	209	9	عشان	عشان	PART
3	A	209	10	اختي	اخت+ي	NOUN+PRON
3	A	209	11	الغالية	ال+غالي+ة	DET+ADJ+NSUFF
3	A	209	12	هههه	هههه	EMOT
3	A	209	13	EOS	EOS	EOS
2	B	210	1	#كلاسيكيات_الابتدائي	#كلاسيكيات_الابتدائي	HASH
2	B	210	2	كاينودك	كا+ينود+ك	PROG_PART+V+PRON
2	B	210	3	الاستاد	ال+استاد	DET+NOUN
2	B	210	4	لسبورة	ل+سبور+ة	PREP+NOUN+NSUFF
2	B	210	5	باش	باش	PART
2	B	210	6	تقيد	تقيد	V
2	B	210	7	شكون	شكون	PART
2	B	210	8	كيهدر	ك+يهدر	PROG_PART+V
2	B	210	9	،	،	PUNC
2	B	210	10	و	و	CONJ
2	B	210	11	كادير	كا+دير	PROG_PART+V
2	B	210	12	زووين	زووين	ADJ
2	B	210	13	معا	معا	NOUN
2	B	210	14	لعشران	ل+عشران	DET+NOUN
2	B	210	15	EOS	EOS	EOS
1	A	211	1	كبروا	كبر+وا	V+PRON
1	A	211	2	عقلكم	عقل+كم	NOUN+PRON
1	A	211	3	شويا	شوي+ا	NOUN+NSUFF
1	A	211	4	و	و	CONJ
1	A	211	5	كونوا	كون+وا	V+PRON
1	A	211	6	فانز	فانز	NOUN
1	A	211	7	راقي	راقي	ADJ
1	A	211	8	و	و	CONJ
1	A	211	9	حنان	حنان	NOUN
1	A	211	10	تتمثل	ت+تمثل	PROG_PART+V
1	A	211	11	المغرب	ال+مغرب	DET+NOUN
1	A	211	12	و	و	CONJ
1	A	211	13	بنت	بنت	NOUN
1	A	211	14	المغرب	ال+مغرب	DET+NOUN
1	A	211	15	غصبا	غصب+ا	NOUN+CASE
1	A	211	16	عن	عن	PREP
1	A	211	17	الكل	ال+كل	DET+NOUN
1	A	211	18	لي	لي	PART
1	A	211	19	غادي	غادي	PART
1	A	211	20	يشجعها	يشجع+ها	V+PRON
1	A	211	21	مرحبا	مرحبا	NOUN
1	A	211	22	لي	لي	PART
1	A	211	23	لا	لا	PART
1	A	211	24	يجمع	يجمع	V
1	A	211	25	راسو	راس+و	NOUN+PRON
1	A	211	26	بزربا	ب+زربا	PREP+NOUN
1	A	211	27	#	#	PUNC
1	A	211	28	…	…	PUNC
1	A	211	29	EOS	EOS	EOS
2	B	212	1	كل	كل	NOUN
2	B	212	2	شوي	شوي	NOUN
2	B	212	3	صوت	صوت	V
2	B	212	4	اختر	اختر	V
2	B	212	5	مع	مع	CONJ
2	B	212	6	مين	مين	NOUN
2	B	212	7	ضد	ضد	NOUN
2	B	212	8	او	او	CONJ
2	B	212	9	مع	مع	CONJ
2	B	212	10	نعم	نعم	NOUN
2	B	212	11	او	او	CONJ
1	B	212	12	لا	لا	PART
2	B	212	13	قرفتولي	قرف+ت+و+ل+ي	V+PRON+PRON+PREP+PRON
2	B	212	14	عيشتي	عيش+ت+ي	NOUN+NSUFF+PRON
2	B	212	15	انا	انا	PRON
2	B	212	16	جزايرية	جزايري+ة	ADJ+NSUFF
2	B	212	17	و	و	CONJ
2	B	212	18	اصول	اصول	NOUN
2	B	212	19	مغربة	مغرب+ة	ADJ+NSUFF
2	B	212	20	ونعشق	و+نعشق	CONJ+V
2	B	212	21	فلسطين	فلسطين	NOUN
2	B	212	22	وسعودية	و+سعودي+ة	CONJ+ADJ+NSUFF
2	B	212	23	واش	واش	PART
2	B	212	24	نصوت	نصوت	V
2	B	212	25	وين	وين	PART
2	B	212	26	صوتو	صوت+و	V+PRON
2	B	212	27	ف	ف	PREP
2	B	212	28	…	…	PUNC
2	B	212	29	EOS	EOS	EOS
1	B	213	1	كل	كل	NOUN
1	B	213	2	شي	شي	NOUN
1	B	213	3	نسيتوه	نسيت+و+ه	V+PRON+PRON
1	B	213	4	نسيتو	نسيت+و	V+PRON
1	B	213	5	البكا	ال+بكا	DET+NOUN
1	B	213	6	لي	لي	PART
1	B	213	7	بكيناه	بكي+نا+ه	V+PRON+PRON
1	B	213	8	يوم	يوم	NOUN
1	B	213	9	طاولة	طاول+ة	NOUN+NSUFF
1	B	213	10	العار	ال+عار	DET+NOUN
1	B	213	11	وكيفاه	و+كيف+اه	CONJ+PART+NSUFF
1	B	213	12	انيس	انيس	NOUN
1	B	213	13	عاملها	عامل+ها	V+PRON
1	B	213	14	؟	؟	PUNC
1	B	213	15	كيفاه	كيفاه	PART
1	B	213	16	قالها	قال+ها	V+PRON
1	B	213	17	من	من	PREP
1	B	213	18	عباس	عباس	NOUN
1	B	213	19	لايهاب	ل+ايهاب	PREP+NOUN
1	B	213	20	؟	؟	PUNC
1	B	213	21	كي	كي	PART
1	B	213	22	قال	قال	V
1	B	213	23	صوتو	صوت+و	V+PRON
1	B	213	24	لسعد	ل+سعد	PREP+NOUN
1	B	213	25	ومرتضى	و+مرتضى	CONJ+NOUN
1	B	213	26	…	…	PUNC
1	B	213	27	EOS	EOS	EOS
5	A	214	1	@souhilabintarab	@souhilabintarab	MENTION
5	A	214	2	كل	كل	NOUN
5	A	214	3	عام	عام	NOUN
5	A	214	4	سوها	سوها	NOUN
5	A	214	5	و	و	CONJ
5	A	214	6	نتي	نتي	PRON
5	A	214	7	و	و	CONJ
5	A	214	8	عايلتك	عايل+ت+ك	NOUN+NSUFF+PRON
5	A	214	9	و	و	CONJ
5	A	214	10	حبابك	حباب+ك	NOUN+PRON
5	A	214	11	بالف	ب+الف	PREP+NOUN
5	A	214	12	خير	خير	NOUN
5	A	214	13	نشالله	ن+ش+الله	PART+V+NOUN
5	A	214	14	هاد	هاد	PRON
5	A	214	15	العام	ال+عام	DET+NOUN
5	A	214	16	عامك	عام+ك	NOUN+PRON
5	A	214	17	عام	عام	NOUN
5	A	214	18	تكسير	تكسير	NOUN
5	A	214	19	الدنيا	ال+دنيا	DET+NOUN
5	A	214	20	ربي	رب+ي	NOUN+PRON
5	A	214	21	معاك	معا+ك	NOUN+PRON
5	A	214	22	سوسو	سوسو	NOUN
5	A	214	23	و	و	CONJ
5	A	214	24	رانا	را+نا	PART+PRON
5	A	214	25	هن	هن	ADV
5	A	214	26	…	…	PUNC
5	A	214	27	EOS	EOS	EOS
5	A	215	1	#souhailabenlachab	#souhailabenlachab	HASH
5	A	215	2	#IhabAmir	#IhabAmir	HASH
5	A	215	3	#HananeElKhader	#HananeElKhader	HASH
5	A	215	4	كل	كل	NOUN
5	A	215	5	فانزولادنا	فانز+ولاد+نا	NOUN+NOUN+PRON
5	A	215	6	غي	غي	NOUN
5	A	215	7	التشجيع	ال+تشجيع	DET+NOUN
1	A	215	8	لا	لا	PART
5	A	215	9	سيرة	سير+ة	NOUN+NSUFF
5	A	215	10	شمكار	شمكار	NOUN
1	A	215	11	لا	لا	PART
5	A	215	12	بسباس	بسباس	NOUN
1	A	215	13	لا	لا	PART
5	A	215	14	والو	والو	NOUN
5	A	215	15	دعم	دعم	NOUN
5	A	215	16	وبس	و+بس	CONJ+ADV
5	A	215	17	وتجاهل	و+تجاهل	CONJ+V
5	A	215	18	تام	تام	ADJ
5	A	215	19	للبقية	ل+ال+بقي+ة	PREP+DET+NOUN+NSUFF
5	A	215	20	EOS	EOS	EOS
5	A	216	1	قالك	قال+ك	V+PRON
5	A	216	2	اهاب	اهاب	NOUN
5	A	216	3	علاش	علاش	PART
5	A	216	4	بان	بان	V
5	A	216	5	زعفان	زعفان	ADJ
5	A	216	6	؟	؟	PUNC
5	A	216	7	؟	؟	PUNC
5	A	216	8	قالك	قال+ك	V+PRON
5	A	216	9	كان	كان	V
5	A	216	10	نايم	نايم	NOUN
5	A	216	11	مسكين	مسكين	NOUN
5	A	216	12	على	على	PREP
5	A	216	13	بيها	بي+ها	PREP+PRON
5	A	216	14	عيونو	عيون+و	NOUN+PRON
5	A	216	15	منفخين	منفخ+ين	ADJ+NSUFF
5	A	216	16	الحمد	ال+حمد	DET+NOUN
5	A	216	17	لله	ل+الله	PREP+NOUN
5	A	216	18	واهاب	و+اهاب	CONJ+NOUN
5	A	216	19	رانا	را+نا	PART+PRON
5	A	216	20	معاك	معا+ك	NOUN+PRON
5	A	216	21	للاخر	ل+ال+اخر	PREP+DET+NOUN
5	A	216	22	من	من	PREP
5	A	216	23	جزائرية	جزائري+ة	NOUN+NSUFF
5	A	216	24	تموت	تموت	V
5	A	216	25	عليك	علي+ك	PREP+PRON
5	A	216	26	EOS	EOS	EOS
2	B	217	1	#كلاسيكيات_الابتدائي	#كلاسيكيات_الابتدائي	HASH
2	B	217	2	كل	كل	NOUN
2	B	217	3	واحد	واحد	NOUN
2	B	217	4	يجيب	يجيب	V
2	B	217	5	النص	ال+نص	DET+NOUN
2	B	217	6	ديال	ديال	PREP
2	B	217	7	لكتوبا	ل+كتوبا	DET+NOUN
2	B	217	8	.	.	PUNC
2	B	217	9	.	.	PUNC
2	B	217	10	وحط	و+حط	CONJ+V
2	B	217	11	الكتاب	ال+كتاب	DET+NOUN
2	B	217	12	فوسط	ف+وسط	PREP+NOUN
2	B	217	13	الطبلة	ال+طبل+ة	DET+NOUN+NSUFF
2	B	217	14	EOS	EOS	EOS
2	B	218	1	كلشي	كلشي	NOUN
2	B	218	2	يتفاعل	يتفاعل	V
2	B	218	3	يوصل	يوصل	V
2	B	218	4	فاتي	فاتي	NOUN
2	B	218	5	وامها	و+ام+ها	CONJ+NOUN+PRON
2	B	218	6	تعود	تعود	V
2	B	218	7	تنبهها	تنبه+ها	V+PRON
2	B	218	8	تفاعل	تفاعل	V
